t,u,xd,x,I
54.866798,0.659456,-0.714917,-0.716778,2.000000
54.876797,0.599795,-0.714218,-0.716749,75.000000
54.886795,-0.674364,-0.713517,-0.715847,79.000000
54.896793,-0.658966,-0.712817,-0.713811,-71.000000
54.906792,0.058021,-0.712115,-0.712472,71.000000
54.916790,-0.183375,-0.711413,-0.712036,69.000000
54.926788,0.637326,-0.710710,-0.711367,71.000000
54.936787,-0.674231,-0.710006,-0.710640,73.000000
54.946785,-0.681212,-0.709302,-0.708575,-65.000000
54.956783,-0.632253,-0.708596,-0.706858,-78.000000
54.966782,0.659886,-0.707890,-0.706015,-73.000000
54.976780,-0.665766,-0.707184,-0.705782,8.000000
54.986778,-0.634980,-0.706477,-0.704037,-76.000000
54.996777,0.667011,-0.705769,-0.703426,-75.000000
55.006775,-0.639127,-0.705060,-0.703717,-3.000000
55.016773,0.660102,-0.704351,-0.702466,-3.000000
55.026772,-0.387203,-0.703641,-0.702437,-32.000000
55.036770,0.660179,-0.702930,-0.701564,20.000000
55.046768,-0.051590,-0.702218,-0.701448,11.000000
55.056767,-0.638988,-0.701506,-0.700517,-14.000000
55.066765,0.660293,-0.700793,-0.699703,52.000000
55.076763,0.062433,-0.700080,-0.700168,22.000000
55.086761,-0.634708,-0.699365,-0.699382,5.000000
55.096760,0.660404,-0.698650,-0.698626,29.000000
55.106758,0.660449,-0.697935,-0.699092,6.000000
55.116756,-0.650024,-0.697218,-0.698364,55.000000
55.126755,0.646547,-0.696501,-0.696881,-4.000000
55.136753,0.660575,-0.695783,-0.696648,16.000000
55.146751,-0.654150,-0.695065,-0.696125,80.000000
55.156750,0.567708,-0.694346,-0.694641,-27.000000
55.166748,0.442529,-0.693626,-0.694379,34.000000
55.176746,-0.654062,-0.692905,-0.693652,-52.000000
55.186745,-0.483888,-0.692184,-0.692139,39.000000
55.196743,0.667798,-0.691462,-0.691645,-52.000000
55.206741,0.247893,-0.690739,-0.692081,-11.000000
55.216740,-0.642767,-0.690016,-0.691267,65.000000
55.226738,0.658122,-0.689292,-0.689929,-19.000000
55.236736,-0.041957,-0.688567,-0.689754,-37.000000
55.246735,-0.665070,-0.687842,-0.688794,21.000000
55.256733,0.126304,-0.687116,-0.687398,-4.000000
55.266731,0.164805,-0.686389,-0.686962,23.000000
55.276730,-0.642604,-0.685662,-0.686322,-2.000000
55.286728,0.125626,-0.684934,-0.685158,-3.000000
55.296726,0.661177,-0.684205,-0.684896,-34.000000
55.306725,-0.657916,-0.683475,-0.684518,43.000000
55.316723,-0.653697,-0.682745,-0.682773,0.000000
55.326721,0.661309,-0.682014,-0.681813,63.000000
55.336720,-0.534975,-0.681283,-0.682046,-39.000000
55.346718,0.650192,-0.680550,-0.681027,-10.000000
55.356716,-0.507471,-0.679817,-0.680766,-30.000000
55.366714,-0.638178,-0.679084,-0.679544,-5.000000
55.376713,0.661491,-0.678350,-0.678846,-9.000000
55.386711,-0.425633,-0.677615,-0.679166,23.000000
55.396709,0.634982,-0.676879,-0.678177,30.000000
55.406708,0.345144,-0.676143,-0.677915,1.000000
55.416706,-0.664621,-0.675406,-0.676751,37.000000
55.426704,0.661679,-0.674668,-0.675268,-5.000000
55.436703,0.020213,-0.673930,-0.675268,38.000000
55.446701,0.643565,-0.673191,-0.674599,-2.000000
55.456699,0.344626,-0.672451,-0.674133,68.000000
55.466698,-0.642109,-0.671710,-0.673086,-66.000000
55.476696,0.661859,-0.670970,-0.672068,-1.000000
55.486694,0.635317,-0.670228,-0.672359,6.000000
55.496693,-0.642034,-0.669486,-0.671748,8.000000
55.506691,0.659172,-0.668742,-0.670555,52.000000
55.516689,0.635428,-0.667999,-0.670468,-22.000000
55.526688,-0.653153,-0.667255,-0.669828,4.000000
55.536686,0.096387,-0.666510,-0.668287,44.000000
55.546684,0.639729,-0.665764,-0.667734,-28.000000
55.556683,-0.091708,-0.665017,-0.667472,-33.000000
55.566681,-0.641844,-0.664270,-0.666367,4.000000
55.576679,0.662219,-0.663523,-0.665407,8.000000
55.586678,0.217573,-0.662774,-0.665436,28.000000
55.596676,-0.509234,-0.662025,-0.664767,-69.000000
55.606674,0.468045,-0.661275,-0.663691,3.000000
55.616673,-0.236781,-0.660525,-0.663196,73.000000
55.626671,-0.641675,-0.659774,-0.662149,-34.000000
55.636669,0.644228,-0.659023,-0.661102,-26.000000
55.646667,0.225940,-0.658270,-0.660898,24.000000
55.656666,-0.672380,-0.657517,-0.659676,-67.000000
55.666664,-0.652774,-0.656763,-0.657611,-16.000000
55.676662,0.662578,-0.656009,-0.656476,33.000000
55.686661,-0.229596,-0.655254,-0.656389,28.000000
55.696659,-0.648506,-0.654499,-0.655138,35.000000
55.706657,0.662691,-0.653742,-0.653975,24.000000
55.716656,-0.645667,-0.652985,-0.653917,-3.000000
55.726654,-0.301242,-0.652228,-0.652724,12.000000
55.736652,0.662802,-0.651470,-0.652404,-66.000000
55.746651,-0.580110,-0.650711,-0.652637,22.000000
55.756649,0.651680,-0.649951,-0.651444,9.000000
55.766647,-0.109549,-0.649191,-0.651153,-27.000000
55.776646,-0.656711,-0.648430,-0.649902,-34.000000
55.786644,0.662988,-0.647669,-0.648535,6.000000
55.796642,-0.159693,-0.646907,-0.648419,-55.000000
55.806641,-0.645447,-0.646144,-0.647372,-6.000000
55.816639,0.663099,-0.645380,-0.646441,-6.000000
55.826637,0.633748,-0.644617,-0.646819,11.000000
55.836636,-0.656576,-0.643852,-0.646034,13.000000
55.846634,0.645017,-0.643086,-0.644579,68.000000
55.856632,0.663251,-0.642320,-0.644521,25.000000
55.866631,-0.648119,-0.641554,-0.644085,-30.000000
55.876629,0.640934,-0.640787,-0.642688,-81.000000
55.886627,0.240651,-0.640019,-0.642368,-40.000000
55.896626,-0.660637,-0.639250,-0.641467,-54.000000
55.906624,-0.160345,-0.638481,-0.639809,69.000000
55.916622,0.663467,-0.637711,-0.639140,-67.000000
55.926620,0.634114,-0.636941,-0.639052,-55.000000
55.936619,-0.694145,-0.636170,-0.637831,-24.000000
55.946617,-0.691348,-0.635398,-0.635242,2.000000
55.956615,-0.656349,-0.634625,-0.633235,-12.000000
55.966614,0.017117,-0.633852,-0.632071,21.000000
55.976612,0.641337,-0.633079,-0.631838,23.000000
55.986610,-0.663275,-0.632305,-0.631344,23.000000
55.996609,-0.645060,-0.631530,-0.629453,-6.000000
56.006607,0.686254,-0.630754,-0.628580,-2.000000
56.016605,-0.620431,-0.629978,-0.628929,-49.000000
56.026604,0.645733,-0.629201,-0.627882,40.000000
56.036602,0.467192,-0.628424,-0.627911,14.000000
56.046600,-0.663152,-0.627646,-0.627010,-16.000000
56.056599,0.641639,-0.626867,-0.625410,13.000000
56.066597,-0.127507,-0.626087,-0.625206,68.000000
56.076595,0.165575,-0.625308,-0.624537,2.000000
56.086594,0.207008,-0.624527,-0.624072,-73.000000
56.096592,0.522130,-0.623746,-0.623577,11.000000
56.106590,-0.644790,-0.622964,-0.623024,12.000000
56.116589,0.664224,-0.622182,-0.621803,21.000000
56.126587,0.034320,-0.621399,-0.621715,70.000000
56.136585,-0.644723,-0.620615,-0.620843,67.000000
56.146584,0.664331,-0.619831,-0.619796,1.000000
56.156582,0.641969,-0.619046,-0.620028,5.000000
56.166580,-0.662864,-0.618260,-0.619272,6.000000
56.176579,0.650446,-0.617474,-0.617730,18.000000
56.186577,0.104243,-0.616687,-0.617468,-36.000000
56.196575,-0.640393,-0.615900,-0.616770,-36.000000
56.206573,0.664546,-0.615112,-0.615839,6.000000
56.216572,0.642183,-0.614323,-0.615985,22.000000
56.226570,-0.659935,-0.613534,-0.615316,-5.000000
56.236568,-0.135783,-0.612744,-0.613745,-45.000000
56.246567,0.664692,-0.611954,-0.613105,63.000000
56.256565,-0.644471,-0.611163,-0.612785,67.000000
56.266563,-0.640244,-0.610371,-0.611476,7.000000
56.276562,0.664799,-0.609579,-0.610691,-22.000000
56.286560,0.001648,-0.608786,-0.610807,41.000000
56.296558,-0.651381,-0.607992,-0.609876,-8.000000
56.306557,0.635495,-0.607198,-0.608596,-3.000000
56.316555,-0.170498,-0.606403,-0.608480,-71.000000
56.326553,-0.655506,-0.605608,-0.607433,65.000000
56.336552,0.653797,-0.604812,-0.606240,-51.000000
56.346550,-0.640062,-0.604016,-0.606066,33.000000
56.356548,0.635656,-0.603219,-0.604989,-4.000000
56.366547,-0.640008,-0.602421,-0.604640,69.000000
56.376545,0.249854,-0.601623,-0.603273,54.000000
56.386543,0.016214,-0.600824,-0.602808,-8.000000
56.396542,-0.646927,-0.600024,-0.601877,-65.000000
56.406540,0.665215,-0.599224,-0.600713,4.000000
56.416538,0.049336,-0.598423,-0.600626,-18.000000
56.426537,-0.655268,-0.597622,-0.599491,-17.000000
56.436535,0.658321,-0.596820,-0.598124,-50.000000
56.446533,0.046662,-0.596017,-0.598153,28.000000
56.456532,-0.646802,-0.595214,-0.597252,-46.000000
56.466530,0.665425,-0.594410,-0.596234,-23.000000
56.476528,0.647260,-0.593606,-0.596466,-39.000000
56.486526,-0.655153,-0.592801,-0.595681,61.000000
56.496525,0.604441,-0.591996,-0.594081,5.000000
56.506523,0.643156,-0.591190,-0.593674,6.000000
56.516521,-0.666290,-0.590383,-0.592859,16.000000
56.526520,-0.646666,-0.589576,-0.590881,28.000000
56.536518,0.639060,-0.588768,-0.589834,66.000000
56.546516,0.665706,-0.587959,-0.589892,36.000000
56.556515,-0.685832,-0.587150,-0.589136,40.000000
56.566513,-0.646606,-0.586340,-0.587041,68.000000
56.576511,0.688251,-0.585531,-0.586256,71.000000
56.586510,0.636472,-0.584720,-0.586634,-6.000000
56.596508,-0.677382,-0.583908,-0.585703,-64.000000
56.606506,-0.670371,-0.583096,-0.583493,20.000000
56.616505,0.605223,-0.582283,-0.581980,18.000000
56.626503,-0.666132,-0.581471,-0.581282,34.000000
56.636501,-0.661918,-0.580657,-0.579333,-59.000000
56.646500,0.666129,-0.579843,-0.578024,9.000000
56.656498,-0.639475,-0.579028,-0.578024,-4.000000
56.666496,0.194857,-0.578212,-0.576773,-6.000000
56.676495,0.643808,-0.577396,-0.576366,5.000000
56.686493,-0.666023,-0.576580,-0.575784,71.000000
56.696491,-0.582429,-0.575762,-0.573981,49.000000
56.706490,0.708364,-0.574944,-0.573544,-27.000000
56.716488,-0.618536,-0.574126,-0.574242,77.000000
56.726486,0.666420,-0.573307,-0.573312,44.000000
56.736485,0.666462,-0.572488,-0.573748,-82.000000
56.746483,-0.661748,-0.571668,-0.573021,49.000000
56.756481,0.659538,-0.570847,-0.571450,-39.000000
56.766479,0.639957,-0.570026,-0.571479,-78.000000
56.776478,-0.650485,-0.569204,-0.570868,-60.000000
56.786476,0.666647,-0.568382,-0.569326,34.000000
56.796474,0.666690,-0.567559,-0.569355,79.000000
56.806473,-0.658856,-0.566735,-0.568716,78.000000
56.816471,0.644346,-0.565911,-0.567145,-4.000000
56.826469,0.663999,-0.565087,-0.566854,-50.000000
56.836468,-0.643391,-0.564262,-0.566301,11.000000
56.846466,0.640243,-0.563436,-0.564876,-24.000000
56.856464,0.072909,-0.562609,-0.564352,-24.000000
56.866463,-0.658735,-0.561782,-0.563218,5.000000
56.876461,-0.639097,-0.560955,-0.561618,-58.000000
56.886459,0.666993,-0.560127,-0.560745,-64.000000
56.896458,0.637600,-0.559299,-0.560745,-45.000000
56.906456,-0.689499,-0.558469,-0.559669,6.000000
56.916454,-0.669878,-0.557640,-0.557254,-15.000000
56.926453,0.299243,-0.556810,-0.555829,61.000000
56.936451,-0.375118,-0.555979,-0.555509,-80.000000
56.946449,0.069489,-0.555148,-0.554520,-23.000000
56.956448,-0.385502,-0.554316,-0.553735,-89.000000
56.966446,-0.634724,-0.553483,-0.552717,34.000000
56.976444,0.667292,-0.552650,-0.551989,-55.000000
56.986443,-0.545153,-0.551817,-0.552135,54.000000
56.996441,0.649135,-0.550983,-0.551000,65.000000
57.006439,-0.638848,-0.550148,-0.550651,-72.000000
57.016438,0.653399,-0.549313,-0.549342,75.000000
57.026436,-0.224871,-0.548477,-0.549081,-13.000000
57.036434,-0.642987,-0.547641,-0.547859,-54.000000
57.046432,0.667506,-0.546804,-0.546783,-4.000000
57.056431,-0.455992,-0.545966,-0.546899,-30.000000
57.066429,0.533660,-0.545128,-0.545823,-54.000000
57.076427,-0.150807,-0.544290,-0.545415,-41.000000
57.086426,-0.449080,-0.543451,-0.544397,-4.000000
57.096424,0.667648,-0.542611,-0.543641,3.000000
57.106422,0.638251,-0.541771,-0.543641,62.000000
57.116421,-0.654040,-0.540931,-0.542826,0.000000
57.126419,0.660742,-0.540090,-0.541285,-70.000000
57.136417,0.656575,-0.539248,-0.541023,-75.000000
57.146416,-0.649792,-0.538405,-0.540499,-71.000000
57.156414,0.634210,-0.537563,-0.539103,-86.000000
57.166412,0.641245,-0.536719,-0.538725,-74.000000
57.176411,-0.673561,-0.535876,-0.537707,82.000000
57.186409,-0.680565,-0.535031,-0.535467,-60.000000
57.196407,-0.642708,-0.534186,-0.533547,-68.000000
57.206406,0.645599,-0.533340,-0.532442,-50.000000
57.216404,-0.645471,-0.532494,-0.532035,57.000000
57.226402,-0.638441,-0.531648,-0.530522,36.000000
57.236401,0.668119,-0.530801,-0.529504,72.000000
57.246399,-0.315518,-0.529953,-0.529533,36.000000
57.256397,-0.649602,-0.529105,-0.528253,-37.000000
57.266396,0.645781,-0.528256,-0.527089,13.000000
57.276394,-0.575277,-0.527407,-0.527089,-27.000000
57.286392,0.123791,-0.526558,-0.525897,-8.000000
57.296391,0.645857,-0.525707,-0.525460,1.000000
57.306389,-0.680344,-0.524856,-0.524733,6.000000
57.316387,-0.649495,-0.524005,-0.522522,-19.000000
57.326385,0.702057,-0.523153,-0.521504,4.000000
57.336384,-0.292973,-0.522301,-0.521941,74.000000
57.346382,0.650255,-0.521448,-0.521010,58.000000
57.356380,-0.043784,-0.520595,-0.520719,52.000000
57.366379,-0.040830,-0.519741,-0.519875,42.000000
57.376377,0.668564,-0.518886,-0.519235,-67.000000
57.386375,0.074613,-0.518031,-0.519061,-80.000000
57.396374,-0.403262,-0.517176,-0.518072,25.000000
57.406372,0.668653,-0.516320,-0.517286,26.000000
57.416370,0.646256,-0.515463,-0.517228,-34.000000
57.426369,-0.668954,-0.514606,-0.516327,-27.000000
57.436367,0.036232,-0.513749,-0.514407,41.000000
57.446365,0.665984,-0.512891,-0.513912,-7.000000
57.456364,0.635169,-0.512032,-0.513825,-31.000000
57.466362,-0.673100,-0.511173,-0.512807,5.000000
57.476360,-0.638031,-0.510314,-0.510945,-29.000000
57.486359,0.668920,-0.509453,-0.510189,-22.000000
57.496357,0.642312,-0.508593,-0.510480,38.000000
57.506355,-0.657619,-0.507732,-0.509811,-9.000000
57.516354,-0.644981,-0.506870,-0.508153,-65.000000
57.526352,0.646607,-0.506008,-0.507164,8.000000
57.536350,-0.684218,-0.505145,-0.506989,-40.000000
57.546349,-0.814671,-0.504282,-0.504109,-45.000000
57.556347,-0.884938,-0.503418,-0.498815,-48.000000
57.566345,-0.812183,-0.502554,-0.492706,-31.000000
57.576344,-0.737923,-0.501690,-0.488256,-4.000000
57.586342,-0.722542,-0.500825,-0.485114,-12.000000
57.596340,-0.673455,-0.499959,-0.482380,35.000000
57.606339,-0.622928,-0.499093,-0.480722,58.000000
57.616337,0.482057,-0.498226,-0.480053,-44.000000
57.626335,0.599721,-0.497359,-0.480111,-47.000000
57.636333,-0.664989,-0.496491,-0.479413,-47.000000
57.646332,-0.669211,-0.495623,-0.477406,-31.000000
57.656330,-0.653779,-0.494754,-0.475748,-37.000000
57.666328,-0.680463,-0.493885,-0.474061,-15.000000
57.676327,-0.622910,-0.493016,-0.472490,18.000000
57.686325,0.699713,-0.492146,-0.472112,53.000000
57.696323,-0.638336,-0.491275,-0.472490,-70.000000
57.706322,-0.614457,-0.490404,-0.471326,-12.000000
57.716320,0.723697,-0.489532,-0.471239,44.000000
57.726318,0.785547,-0.488660,-0.473071,19.000000
57.736317,0.792680,-0.487788,-0.475370,24.000000
57.746315,0.823706,-0.486915,-0.478075,18.000000
57.756313,0.839320,-0.486041,-0.481420,-15.000000
57.766312,0.793129,-0.485167,-0.484765,22.000000
57.776310,0.744074,-0.484293,-0.487238,20.000000
57.786308,0.671076,-0.483418,-0.488343,0.000000
57.796307,0.628951,-0.482542,-0.488110,20.000000
57.806305,0.523199,-0.481666,-0.487209,35.000000
57.816303,-0.661167,-0.480789,-0.486074,74.000000
57.826302,0.581230,-0.479913,-0.484416,-71.000000
57.836300,0.616256,-0.479035,-0.483805,-52.000000
57.846298,-0.700468,-0.478157,-0.482554,1.000000
57.856297,-0.700478,-0.477279,-0.480053,-48.000000
57.866295,-0.700490,-0.476400,-0.477842,-43.000000
57.876293,-0.751116,-0.475521,-0.475311,-14.000000
57.886292,-0.720237,-0.474641,-0.472112,-1.000000
57.896290,-0.470044,-0.473761,-0.469814,3.000000
57.906288,0.685649,-0.472880,-0.469319,-3.000000
57.916286,0.018243,-0.471999,-0.469697,26.000000
57.926285,-0.246625,-0.471117,-0.468912,15.000000
57.936283,0.671674,-0.470235,-0.468475,17.000000
57.946281,0.220074,-0.469352,-0.468621,19.000000
57.956280,-0.241159,-0.468469,-0.467748,-67.000000
57.966278,0.657693,-0.467586,-0.466730,38.000000
57.976276,0.276180,-0.466702,-0.466381,-69.000000
57.986275,-0.658250,-0.465817,-0.465218,52.000000
57.996273,-0.284243,-0.464932,-0.463821,-61.000000
58.006271,-0.649781,-0.464047,-0.463007,-36.000000
58.016270,-0.607638,-0.463161,-0.461669,9.000000
58.026268,-0.162345,-0.462275,-0.460621,-15.000000
58.036266,0.123024,-0.461388,-0.459778,-10.000000
58.046265,0.669141,-0.460500,-0.459196,3.000000
58.056263,-0.638445,-0.459613,-0.458760,-11.000000
58.066261,0.642479,-0.458724,-0.457625,29.000000
58.076260,0.642501,-0.457836,-0.457334,-10.000000
58.086258,-0.669325,-0.456947,-0.456578,0.000000
58.096256,-0.649632,-0.456057,-0.454687,2.000000
58.106255,0.672123,-0.455167,-0.453640,7.000000
58.116253,0.645439,-0.454276,-0.453698,11.000000
58.126251,-0.688975,-0.453386,-0.452826,0.000000
58.136250,-0.707268,-0.452494,-0.450557,12.000000
58.146248,-0.788872,-0.451602,-0.447822,-27.000000
58.156246,-0.781935,-0.450710,-0.443372,-31.000000
58.166245,-0.707459,-0.449817,-0.439707,-16.000000
58.176243,0.223339,-0.448924,-0.437612,-7.000000
58.186241,0.665593,-0.448031,-0.437292,3.000000
58.196239,-0.649762,-0.447136,-0.436827,7.000000
58.206238,-0.281240,-0.446242,-0.435314,-20.000000
58.216236,0.695224,-0.445347,-0.435227,-7.000000
58.226234,-0.627221,-0.444452,-0.435692,11.000000
58.236233,0.672774,-0.443556,-0.434936,-1.000000
58.246231,0.672803,-0.442659,-0.435547,-7.000000
58.256229,-0.634218,-0.441762,-0.435111,13.000000
58.266228,0.675673,-0.440865,-0.434325,-3.000000
58.276226,0.672892,-0.439968,-0.434994,12.000000
58.286224,-0.206003,-0.439070,-0.434558,-8.000000
58.296223,0.672945,-0.438171,-0.433802,12.000000
58.306221,0.672979,-0.437272,-0.434238,49.000000
58.316219,0.042312,-0.436373,-0.433802,37.000000
58.326218,0.311095,-0.435473,-0.432813,-8.000000
58.336216,0.673054,-0.434573,-0.432463,16.000000
58.346214,-0.676329,-0.433672,-0.432405,-37.000000
58.356213,-0.731221,-0.432771,-0.430020,55.000000
58.366211,-0.665109,-0.431869,-0.427460,-25.000000
58.376209,-0.634141,-0.430967,-0.425977,-55.000000
58.386208,-0.660868,-0.430065,-0.424784,-29.000000
58.396206,-0.669311,-0.429162,-0.423097,-3.000000
58.406204,-0.645384,-0.428259,-0.421410,-3.000000
58.416203,0.046287,-0.427355,-0.420275,-5.000000
58.426201,0.655099,-0.426451,-0.420072,0.000000
58.436199,-0.645337,-0.425546,-0.419693,-1.000000
58.446198,-0.634065,-0.424641,-0.418181,2.000000
58.456196,0.673473,-0.423736,-0.417366,7.000000
58.466194,-0.025973,-0.422830,-0.417337,-12.000000
58.476192,-0.638245,-0.421924,-0.416581,29.000000
58.486191,0.711558,-0.421017,-0.415970,0.000000
58.496189,0.673603,-0.420110,-0.416785,6.000000
58.506187,-0.638240,-0.419202,-0.416261,4.000000
58.516186,0.700409,-0.418294,-0.415476,11.000000
58.526184,0.673710,-0.417386,-0.416145,19.000000
58.536182,-0.183884,-0.416477,-0.415563,7.000000
58.546181,0.707556,-0.415568,-0.414981,1.000000
58.556179,0.647068,-0.414658,-0.415417,7.000000
58.566177,0.651316,-0.413748,-0.414777,26.000000
58.576176,0.662607,-0.412838,-0.414283,17.000000
58.586174,0.651374,-0.411927,-0.413963,16.000000
58.596172,0.222175,-0.411016,-0.413265,-53.000000
58.606171,-0.637310,-0.410104,-0.412160,9.000000
58.616169,0.673968,-0.409192,-0.411112,-84.000000
58.626167,-0.664904,-0.408280,-0.411607,-22.000000
58.636166,-0.680386,-0.407367,-0.409571,-13.000000
58.646164,0.100007,-0.406453,-0.407680,-32.000000
58.656162,0.647338,-0.405540,-0.407040,8.000000
58.666161,-0.707113,-0.404625,-0.405935,-7.000000
58.676159,-0.684600,-0.403711,-0.403171,-3.000000
58.686157,0.644642,-0.402796,-0.401368,7.000000
58.696156,-0.653606,-0.401881,-0.400699,5.000000
58.706154,-0.288901,-0.400965,-0.399040,-7.000000
58.716152,0.681326,-0.400049,-0.398430,-13.000000
58.726151,0.354183,-0.399132,-0.398604,-13.000000
58.736149,-0.660605,-0.398215,-0.397761,54.000000
58.746147,0.708174,-0.397298,-0.396655,-4.000000
58.756145,0.681470,-0.396380,-0.397499,14.000000
58.766144,-0.660623,-0.395462,-0.397150,12.000000
58.776142,0.674497,-0.394544,-0.395463,11.000000
58.786140,0.708343,-0.393625,-0.395928,-8.000000
58.796139,0.636558,-0.392705,-0.396132,4.000000
58.806137,-0.653578,-0.391786,-0.395172,29.000000
58.816135,0.021765,-0.390865,-0.393514,-17.000000
58.826134,0.504868,-0.389945,-0.392728,-57.000000
58.836132,-0.680296,-0.389024,-0.391681,-11.000000
58.846130,-0.660575,-0.388103,-0.389645,13.000000
58.856129,0.640925,-0.387181,-0.388423,-15.000000
58.866127,-0.704225,-0.386259,-0.387521,-15.000000
58.876125,-0.645070,-0.385337,-0.385165,-6.000000
58.886124,0.704417,-0.384414,-0.384380,-6.000000
58.896122,0.608994,-0.383491,-0.384816,3.000000
58.906120,-0.660554,-0.382567,-0.384001,8.000000
58.916119,0.674928,-0.381643,-0.382634,1.000000
58.926117,0.674965,-0.380719,-0.382925,17.000000
